title,description,starter_code,test_cases,skill_tags,difficulty
Pandas Problem — 44bb,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Algorithm Problem — 2393,Write a algorithm function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Deployment Problem — fffe,Write a deployment function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Web Problem — 81e8,Write a web function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Arrays Problem — d065,Write a arrays function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Strings Problem — 8b08,Write a strings function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Data Structures Problem — 7a11,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Reverse Linked List — DSA #2,Reverse a singly linked list and return the head of the reversed list. Provide optimal time and space complexity.,"def solve(nums, target=None):
    # implement and return result
    pass

if __name__ == '__main__':
    pass","[{""input"": ""1->2->3->4->5"", ""output"": ""5->4->3->2->1""}, {""input"": ""1->2"", ""output"": ""2->1""}, {""input"": """", ""output"": """"}]","['python', 'dsa', 'algorithms', 'logic']",medium
Sql Problem — 71fa,Write a sql function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Sql Problem — 450f,Write a sql function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Algorithm Problem — 39c0,Write a algorithm function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
SQL Join and Aggregation — Web/Backend #2,"Write SQL query to compute monthly active users from events table. Focus on correctness, security and edge cases.","/* SQL */
-- write your SQL query below
-- Example table: events(user_id INT, event_time TIMESTAMP, event_type TEXT)
","[{""input"": ""sample events table"", ""output"": ""expected rows""}]","['sql', 'databases', 'analytics']",easy
Django Problem — 025c,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Recursion Problem — 45a6,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Logic Problem — 76bd,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Ml Problem — 94f6,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Ml Problem — 5daa,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Dsa Problem — f66b,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Reverse Linked List — DSA #2,Reverse a singly linked list and return the head of the reversed list. Provide optimal time and space complexity.,"def solve(nums, target=None):
    # implement and return result
    pass

if __name__ == '__main__':
    pass","[{""input"": ""1->2->3->4->5"", ""output"": ""5->4->3->2->1""}, {""input"": ""1->2"", ""output"": ""2->1""}, {""input"": """", ""output"": """"}]","['python', 'dsa', 'algorithms', 'logic']",medium
Deployment Problem — 0561,Write a deployment function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Pandas Problem — 740a,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Java Problem — 2167,Write a java function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
SQL + API Integration — Mixed #5,Return paginated SQL results via an API endpoint. Provide a concise but production-ready solution and edge-case handling.,"// pseudo code for integration
// SQL + API
","[{""input"": ""input sample"", ""output"": ""expected sample""}]","['sql', 'api', 'integration']",medium
Ml Problem — 2119,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Kth Smallest Element — DSA #6,Return the k-th smallest element in an unsorted array. Provide optimal time and space complexity.,"def solve(nums, target=None):
    # implement and return result
    pass

if __name__ == '__main__':
    pass","[{""input"": ""3 2 1 5 6|2"", ""output"": ""3""}]","['python', 'dsa', 'algorithms', 'logic']",medium
Data Schema Migration — Data/ML #9,Plan and write migration to update column types safely. Provide code + explanation and complexity where applicable.,"import pandas as pd
from sklearn.model_selection import train_test_split

def solve(path_to_csv):
    # load and implement
    pass

if __name__ == '__main__':
    pass","[{""input"": ""sample.csv"", ""output"": ""metrics_or_output""}]","['python', 'pandas', 'ml', 'data-engineering', 'sklearn']",easy
Dsa Problem — d813,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Deployment Problem — bd59,Write a deployment function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Recursion Problem — 3db1,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Django Problem — 52e1,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Data Structures Problem — 6ffb,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Api Problem — 6533,Write a api function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",medium
Api Problem — 2f23,Write a api function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Dsa Problem — 5d9f,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Algorithm Problem — 7af0,Write a algorithm function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Recursion Problem — 3bb7,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Decorator Usage — Python #4,Write a timing decorator that measures function runtime. Aim for idiomatic Python solutions and tests.,"def solve(*args, **kwargs):
    # write your Python implementation here
    pass

if __name__ == '__main__':
    pass","[{""input"": ""sleep 0.01"", ""output"": ""~0.01""}]","['python', 'oop', 'modules', 'threads', 'regex']",hard
Data Structures Problem — d043,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Java Problem — 7872,Write a java function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Dsa Problem — 96c4,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Logic Problem — dbf9,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Ml Problem — 5f23,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Recursion Problem — 2c7a,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Git Problem — 3190,Write a git function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Django Problem — 504d,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Strings Problem — 1008,Write a strings function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Git Problem — ac4a,Write a git function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Dsa Problem — 0466,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Arrays Problem — d937,Write a arrays function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Ml Problem — 3382,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Recursion Problem — 7e89,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Python Problem — b59a,Write a python function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"def solution():
    pass","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Pandas Problem — 8b21,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Java Problem — a8bf,Write a java function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Analytics Problem — 67b4,Write a analytics function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Django Problem — f15d,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Pandas Problem — 9eb9,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Ml Problem — e892,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Python Problem — fdc1,Write a python function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"def solution():
    pass","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Ml Problem — 8c40,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Python Problem — 77d9,Write a python function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"def solution():
    pass","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Dsa Problem — 8674,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Data Structures Problem — 05ac,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Logic Problem — fd5a,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
SQL Join and Aggregation — Web/Backend #2,"Write SQL query to compute monthly active users from events table. Focus on correctness, security and edge cases.","/* SQL */
-- write your SQL query below
-- Example table: events(user_id INT, event_time TIMESTAMP, event_type TEXT)
","[{""input"": ""sample events table"", ""output"": ""expected rows""}]","['sql', 'databases', 'analytics']",easy
Recursion Problem — 1559,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Pandas Problem — 196f,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",medium
Python Problem — aabf,Write a python function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"def solution():
    pass","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Data Structures Problem — c312,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Linux Problem — 0aae,Write a linux function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Ml Problem — b809,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Data Structures Problem — 8edb,Write a data structures function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Algorithm Problem — 8a64,Write a algorithm function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Hyperparameter Search — Data/ML #5,Implement grid search or randomized search to tune model hyperparameters. Provide code + explanation and complexity where applicable.,"import pandas as pd
from sklearn.model_selection import train_test_split

def solve(path_to_csv):
    # load and implement
    pass

if __name__ == '__main__':
    pass","[{""input"": ""sample.csv"", ""output"": ""metrics_or_output""}]","['python', 'pandas', 'ml', 'data-engineering', 'sklearn']",easy
Recursion Problem — 1609,Write a recursion function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Logic Problem — 7c0d,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",hard
Logic Problem — 2e1c,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Django Problem — 2f4d,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Flask Problem — 0317,Write a flask function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Api Problem — ea23,Write a api function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Strings Problem — 1331,Write a strings function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Flask Problem — 5e14,Write a flask function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Arrays Problem — 1fd9,Write a arrays function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Django Problem — 5f70,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Linux Problem — 9634,Write a linux function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",medium
Logic Problem — 7bc9,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Logic Problem — dd6a,Write a logic function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Analytics Problem — c9fc,Write a analytics function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",medium
C Problem — 4919,Write a c function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",hard
Analytics Problem — b434,Write a analytics function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",hard
Design a RESTful Endpoint — Web/Backend #1,"Design a REST API endpoint that paginates and returns JSON for posts. Focus on correctness, security and edge cases.","from flask import Flask, request, jsonify
app = Flask(__name__)

@app.route('/')
def index():
    return jsonify({""status"":""ok""})

# implement endpoints

if __name__ == '__main__':
    app.run()","[{""input"": ""POST /posts?page=1"", ""output"": ""200 list""}, {""input"": ""POST /posts?page=1000"", ""output"": ""[]""}]","['python', 'flask', 'api', 'web', 'security']",hard
Ml Problem — 68d2,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
Django Problem — eb18,Write a django function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Ml Problem — 6527,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",easy
Algorithm Problem — 4227,Write a algorithm function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",medium
Dsa Problem — b64f,Write a dsa function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","dsa,algorithm,logic,data structures,arrays,strings,recursion",easy
Pandas Problem — 421b,Write a pandas function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","web,analytics,pandas,linux,git,deployment,api,backend",easy
Ml Problem — 8ad7,Write a ml function to solve a realistic interview challenge. Include edge-case handling and O(n) complexity where possible.,"public class Solution {
    public static void main(String[] args) {
        // code
    }
}","[{""input"": ""2 3"", ""output"": ""5""}]","python,ml,sql,flask,django,api,c,java",medium
